+---------------------+--------------+--------------------+-----------------------+---------------------+
|      Timestamp      | Altitude (m) |   Pressure (hPa)   |    Wind Speed (m/s)   |   Tarp Area (sq m)  |
| 2025-03-11 14:50:16 |    10.437    | 1008.1149291992188 |  0.041687581688165665 | 0.15113848675596495 |
| 2025-03-11 14:50:11 |    10.242    | 1008.1600341796875 |   0.1330912485718727  | 0.15811767600520793 |
| 2025-03-11 14:50:08 |    10.259    | 1008.2263793945312 |   0.0665249228477478  |  0.4445047648912235 |
| 2025-03-11 14:50:52 |    10.362    | 1008.188232421875  |  0.04292238503694534  | 0.16958140465244623 |
| 2025-03-11 14:50:45 |    10.184    | 1008.2324829101562 |  0.03669270873069763  | 0.13553869753304496 |
| 2025-03-11 14:50:38 |    10.156    | 1008.135986328125  |  0.02930973470211029  | 0.18747372815447477 |
| 2025-03-11 14:50:26 |     None     | 1008.167724609375  |          None         | 0.16305251169973617 |
| 2025-03-11 14:50:34 |    10.058    | 1008.2188720703125 |  0.09673358500003815  | 0.21180529158502845 |
| 2025-03-11 14:50:37 |    10.103    | 1008.147705078125  |   0.2400343269109726  | 0.15743904498018155 |
| 2025-03-11 14:50:18 |    10.253    | 1008.1903076171875 |  0.04417327791452408  | 0.15560660002040072 |
| 2025-03-11 14:50:28 |    10.198    | 1008.169189453125  |  0.07004803419113159  |  0.1565685372895028 |
| 2025-03-11 14:50:24 |    10.189    | 1008.2155151367188 |  0.024226024746894836 | 0.20271936561949347 |
| 2025-03-11 14:50:27 |    10.301    | 1008.1727294921875 |  0.030896104872226715 |  0.1689748180553922 |
| 2025-03-11 14:50:10 |    10.25     | 1008.1805419921875 |  0.05268550664186478  | 0.42320607615826056 |
| 2025-03-11 14:50:33 |    10.115    | 1008.3361206054688 |  0.02875354140996933  |  0.1871593424575141 |
| 2025-03-11 14:50:20 |    10.123    | 1008.2288818359375 |  0.01329892873764038  |  0.1731998517106481 |
| 2025-03-11 14:50:47 |     None     | 1008.1417846679688 |          None         |         None        |
| 2025-03-11 14:50:57 |     None     | 1008.2141723632812 |          None         |         None        |
| 2025-03-11 14:49:59 |    10.035    | 1008.2572631835938 |  0.010763250291347504 |  1.3876340020052762 |
| 2025-03-11 14:50:41 |    10.244    | 1008.1959838867188 |  0.052042290568351746 | 0.15639890151208005 |
| 2025-03-11 14:50:00 |    10.107    | 1008.2628784179688 |  0.05738663673400879  |  1.3570725256409661 |
| 2025-03-11 14:50:17 |    10.37     | 1008.1962280273438 |  0.009061768651008606 | 0.14571119479144892 |
| 2025-03-11 14:50:29 |    10.181    | 1008.1625366210938 |  0.057021668180823326 | 0.15164242125220703 |
| 2025-03-11 14:50:23 |    10.148    | 1008.1565551757812 |  0.04290071129798889  | 0.17668709353669712 |
| 2025-03-11 14:50:35 |    10.077    | 1008.2567138671875 |  0.022794224321842194 |  0.4726151635904741 |
| 2025-03-11 14:50:55 |    10.027    | 1008.2625732421875 |  0.03886878490447998  | 0.19942862045730744 |
| 2025-03-11 14:49:57 |    9.827     | 1008.3097534179688 |  0.03478573262691498  |  2.3519295653716235 |
| 2025-03-11 14:50:46 |    10.219    | 1008.1979370117188 |  0.05175305902957916  |  0.1433240440743645 |
| 2025-03-11 14:50:04 |     None     | 1008.2135620117188 |          None         |  0.8353155164214928 |
| 2025-03-11 14:50:06 |    10.272    | 1008.1893310546875 |  0.16749447584152222  |  0.7451318303646537 |
| 2025-03-11 14:50:12 |    10.268    | 1008.1075439453125 |  0.028606325387954712 | 0.15535204449788695 |
| 2025-03-11 14:50:48 |    10.17     | 1008.1172485351562 |  0.031147941946983337 |  0.1495313898658654 |
| 2025-03-11 14:50:07 |    10.347    | 1008.188720703125  | 0.0071942806243896484 |  0.6538496745907709 |
+---------------------+--------------+--------------------+-----------------------+---------------------+
